BSH0 f (kHz),BSH0 Phase velocity (m/ms),BSH0 Energy velocity (m/ms),BSH0 Propagation time (micsec),BSH0 Coincidence angle (deg),BSH0 Wavelength (mm),BSH0 Wavenumber (rad/mm),BSH0 Attenuation (Np/m),BSH1 f (kHz),BSH1 Phase velocity (m/ms),BSH1 Energy velocity (m/ms),BSH1 Propagation time (micsec),BSH1 Coincidence angle (deg),BSH1 Wavelength (mm),BSH1 Wavenumber (rad/mm),BSH1 Attenuation (Np/m),BSH2 f (kHz),BSH2 Phase velocity (m/ms),BSH2 Energy velocity (m/ms),BSH2 Propagation time (micsec),BSH2 Coincidence angle (deg),BSH2 Wavelength (mm),BSH2 Wavenumber (rad/mm),BSH2 Attenuation (Np/m),BSH3 f (kHz),BSH3 Phase velocity (m/ms),BSH3 Energy velocity (m/ms),BSH3 Propagation time (micsec),BSH3 Coincidence angle (deg),BSH3 Wavelength (mm),BSH3 Wavenumber (rad/mm),BSH3 Attenuation (Np/m),BSH4 f (kHz),BSH4 Phase velocity (m/ms),BSH4 Energy velocity (m/ms),BSH4 Propagation time (micsec),BSH4 Coincidence angle (deg),BSH4 Wavelength (mm),BSH4 Wavenumber (rad/mm),BSH4 Attenuation (Np/m),BSH5 f (kHz),BSH5 Phase velocity (m/ms),BSH5 Energy velocity (m/ms),BSH5 Propagation time (micsec),BSH5 Coincidence angle (deg),BSH5 Wavelength (mm),BSH5 Wavenumber (rad/mm),BSH5 Attenuation (Np/m),BSH6 f (kHz),BSH6 Phase velocity (m/ms),BSH6 Energy velocity (m/ms),BSH6 Propagation time (micsec),BSH6 Coincidence angle (deg),BSH6 Wavelength (mm),BSH6 Wavenumber (rad/mm),BSH6 Attenuation (Np/m)
84,1.65135399724044,1.50253156473303,66.5543422495541,11.9880889139779,19.6589761576243,0.319608979470825,0,100.5,2.37318252119757,1.18619318763873,84.3032998689389,8.3101593778167,23.6137564298265,0.266081566727914,0,120.75,3.14873940212322,2.37438089646405,42.1162418165177,6.25378153438224,26.0765167877699,0.240951863253701,0,202.5,2.98837093458138,1.62625051544819,61.491141155728,6.59083528404405,14.7573873312661,0.425765426232838,0,217.5,3.29705784552981,1.78801464254952,55.9279536197817,5.97140717047189,15.1588866461141,0.414488573855142,0,279,3.20375217234604,2.32912089859776,42.9346540405888,6.14597818309197,11.4829826965808,0.547173628420644,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.75,1.6499138539017,1.50366814100415,66.5040358793662,11.9987084610693,19.4680100755363,0.322744095713979,0,101.25,2.35566717921322,1.18303846821737,84.5281051179025,8.37239069050869,23.2658486835874,0.270060438913281,0,121.5,3.1424105749372,2.37367375056688,42.1287887503993,6.26642708487308,25.8634615221169,0.242936750821486,0,203.25,2.97886068192863,1.57949496557814,63.311376217902,6.61197081172609,14.6561411165,0.428706660043407,0,218.25,3.28780598197504,1.83667625514492,54.4461767390301,5.98827203442396,15.0644031247424,0.417088234771135,0,279.75,3.20060549717077,2.35863232157639,42.3974517287905,6.15204391841301,11.4409490515488,0.549183925115813,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.5,1.6485132676417,1.50477909691318,66.4549369439901,12.0090545155085,19.2808569314819,0.325876869970462,0,102,2.33858357623718,1.18081991135994,84.6869188416976,8.43399585597693,22.9272899631096,0.274048320463925,0,122.25,3.13616955122322,2.37162098745294,42.1652534401787,6.27894747881077,25.6537386603126,0.244922792360863,0,204,2.96887494475926,1.53329922464104,65.2188420844019,6.63430976761856,14.5533085527415,0.431735868473426,0,219,3.27918951964782,1.88338976194428,53.0957542727465,6.00406470761122,14.9734681262458,0.419621243001567,0,280.5,3.19762180765552,2.38612304268692,41.9089871775406,6.15780656278075,11.3997212394136,0.551170083480285,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.25,1.64715080022066,1.50586510636778,66.4070105463859,12.0191362533576,19.0974005822685,0.329007357839757,0,102.75,2.32193951627355,1.17942619011523,84.786992893748,8.4948974695163,22.5979514965796,0.278042251224878,0,123,3.12999981405892,2.36821725529436,42.2258556627104,6.2913742368649,25.4471529598286,0.246911130573167,0,204.75,2.95840335502653,1.48806593864959,67.2013231421378,6.65789870681381,14.448856434806,0.434856926949869,0,219.75,3.27114688362314,1.92801679287703,51.8667681575417,6.0188811318826,14.8857651131883,0.422093541004008,0,281.25,3.19478639263536,2.41171229918124,41.464315637462,6.16329286523932,11.3592405071479,0.553134278935798,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,1.64582507383455,1.506926827609,66.3602227844517,12.0289625079062,18.9175295843052,0.332135614176197,0,103.5,2.30573858558107,1.17875673414294,84.8351463058313,8.55503157171142,22.2776674935369,0.28203963942825,0,123.75,3.12388554519565,2.36345206538505,42.3109913945761,6.30373799471144,25.2435195571366,0.248902903295958,0,205.5,2.9474416020879,1.44418712493822,69.2431044933169,6.68277260991784,14.3427815186759,0.438072998532271,0,220.5,3.26362233453041,1.9704601256084,50.7495679310557,6.03280960715403,14.8010083198658,0.424510625992037,0,282,3.19208609150518,2.43551628931191,41.0590561183445,6.16852684691255,11.3194542251957,0.555078467758101,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.75,1.64453477609557,1.50796490275354,66.3145407544965,12.0385417250397,18.7411370495221,0.335261691463902,0,104.25,2.28998119989437,1.17872131913766,84.8376952010664,8.61434487570814,21.9662465217686,0.286038185948289,0,124.5,3.11781113894246,2.35730978752398,42.4212381967141,6.31606945869304,25.0426597505419,0.250899280258904,0,206.25,2.93599169343049,1.40202628125341,71.3253391445703,6.70895390874336,14.2351112408751,0.441386456407721,0,221.25,3.25656573684839,2.01065755572938,49.7349733747794,6.04593068418811,14.7189411834956,0.426877533434603,0,282.75,3.18950905475817,2.45764746454545,40.6893183186854,6.17353021887654,11.2803149593569,0.557004421402945,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.5,1.64327864804175,1.50897995810379,66.2699325216101,12.0478820449223,18.568120316856,0.338385641624466,0,105,2.27466494920592,1.17923935393732,84.8004263647694,8.67279435680829,21.6634757067231,0.290035883079909,0,125.25,3.11176114962702,2.34976978558392,42.5573605608134,6.32839950242431,24.8444003962237,0.252901467009629,0,207,2.9240627421045,1.36190480214619,73.4265712569722,6.73645018521727,14.1259069666884,0.444798717844917,0,222,3.2499316516874,2.04857926918065,48.8143180517472,6.05831839555673,14.6393317643577,0.429198914835528,0,283.5,3.18704474223302,2.47821175296149,40.3516769220786,6.17832234693126,11.2417803958837,0.558913720595384,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.25,1.64205549159587,1.50997260376337,66.2263671213411,12.0569912399174,18.398380858217,0.341507513927423,0,105.75,2.25978523114745,1.18023914212486,84.7285913767981,8.7303455993794,21.3691274812998,0.294030971207319,0,126,3.10572035435949,2.34080685307116,42.7203123866453,6.34075903252736,24.6485742409483,0.254910699732945,0,207.75,2.91167120000803,1.32408978752799,75.5235792481226,6.76525298279446,14.0152645006404,0.448310148330951,0,222.75,3.24367955141743,2.0842186567734,47.9796108124331,6.07003947402917,14.5619732948033,0.431478974722599,0,284.25,3.18468359666117,2.49731016329426,40.0430837425847,6.18292085332726,11.2038121254571,0.560807806916279,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1.64086415580011,1.5109434341572,66.1838145223351,12.0658768107404,18.2318239533345,0.344627357266162,0,106.5,2.24533539366886,1.18165707068926,84.626921363632,8.78697286970853,21.0829614429001,0.298021951242315,0,126.75,3.09967340236331,2.33039118766057,42.9112504928359,6.35317970521123,24.4550169811701,0.256928274145854,0,208.5,2.89884101552502,1.28878622533842,77.5923873439455,6.79533666434788,13.9033142231416,0.451919967163041,0,223.5,3.23777254147237,2.11759223300292,47.2234448358322,6.08115542023808,14.4866780379077,0.433721608966403,0,285,3.1824169810381,2.5150377220459,39.7608350457079,6.18734171259295,11.1663753720635,0.562687989416792,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.75,1.63970354257331,1.51189302783952,66.1422456209742,12.0745459379037,18.0683585958492,0.3477452184629,0,107.25,2.23130758557607,1.18343686631852,84.4996491541484,8.8426563020557,20.804732732644,0.302007499347533,0,127.5,3.09360493492789,2.31848906341143,43.1315383704506,6.36569369050611,24.2635681170815,0.25895553683039,0,209.25,2.88560277693163,1.25613165730961,79.6094895133686,6.82665955273375,13.7902163772121,0.455626303120404,0,224.25,3.23217761142467,2.14873111645661,46.5390942748138,6.09172176738966,14.4132780888502,0.435930346202097,0,285.75,3.18023714207615,2.5314825960795,39.5025429583714,6.19159930001193,11.1294388174143,0.564555447067845,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.5,1.63857259938412,1.51282194786319,66.1016322120699,12.0830055309955,17.9078972610286,0.350861143304252,0,108,2.21769255110365,1.18552881220488,84.3505437999579,8.89738308346633,20.5341902879968,0.305986514153052,0,128.25,3.08749929134668,2.30506296673141,43.3827628326355,6.3783342928441,24.0740685485121,0.260993911125501,0,210,2.87199327779385,1.22619744705415,81.552934431761,6.85916406700219,13.676158465685,0.459426184841656,0,225,3.22686488498811,2.17767903384951,45.9204494535767,6.10178926576144,14.3416217110583,0.438108425516123,0,286.5,3.17813702559528,2.54672711876388,39.2660836189382,6.19570673265942,11.0929739113273,0.566411257919182,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.25,1.63747031934071,1.51373074190027,66.06194697114,12.0912622230903,17.750355765211,0.353975176063459,0,108.75,2.20448032948904,1.18788906782301,84.1829449472633,8.95114498122484,20.2710834895544,0.309958040003994,0,129,3.08134056425057,2.29007245280178,43.666740708424,6.39113586209972,23.8863609631827,0.26304489481944,0,210.75,2.8580542663989,1.19899256186875,83.4033530984877,6.89277880517063,13.5613488322605,0.463315661656958,0,225.75,3.22180746658737,2.2044875867583,45.3620154636707,6.11140398499574,14.2715723879839,0.440258798145449,0,287.25,3.17611020217338,2.56084779391946,39.049567974107,6.19967599905641,11.0569545767567,0.568256409444578,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1.63639573749643,1.51461994254314,66.0231634294304,12.0993223937876,17.5956530913594,0.357087359847133,0,109.5,2.19166028837289,1.1904790093225,83.9998011026752,9.00393840945167,20.015162450894,0.313921274563472,0,129.75,3.07511241626851,2.27347471619122,43.9855342519627,6.40413420516677,23.7002883720116,0.265110078348228,0,211.5,2.8438310520495,1.17447081719956,85.1447294692622,6.92742108098815,13.4460097023617,0.467289957858352,0,226.5,3.21698081277246,2.22921481555127,44.8588441555241,6.12060834973249,14.2030057959049,0.442384196519246,0,288,3.17415088051342,2.57391466671612,38.8513268497681,6.20351791925465,11.0213572240049,0.570091793549216,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.75,1.63534792816471,1.5154900675938,65.9852559500927,12.1071921851068,17.4437112337569,0.360197736764894,0,110.25,2.17922128542511,1.19326464190608,83.8037066448757,9.05576393775619,19.7661794596381,0.317875557085254,0,130.5,3.06879794950156,2.25522538323496,44.3414661538428,6.41736690065271,23.5156930996288,0.267191159561389,0,212.25,2.82937124554036,1.15254059425371,86.7648397796797,6.96299928431786,13.3303710037237,0.471343618675312,0,227.25,3.21236275011255,2.25192088226598,44.4065334566175,6.12944097535733,14.1358096814634,0.444487118089803,0,288.75,3.17225368680388,2.58599309178788,38.669863549737,6.20724256562098,10.9861599542992,0.571918243800994,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.5,1.63432600586054,1.51634162024095,65.948199709845,12.1148774904461,17.2944550884713,0.363306347325625,0,111,2.16715205590236,1.19621606111527,83.5969380872271,9.10662478533703,19.5238923955167,0.321820320451182,0,131.25,3.06237969030101,2.23527982637349,44.7371281305034,6.43087338277128,23.3324166880077,0.269289949309408,0,213,2.81472330624423,1.13307506533074,88.2554060712745,6.99941589057736,13.2146634095973,0.475470703447229,0,228,3.20793321318759,2.27266602345812,44.0011858178083,6.13793705418663,14.0698825139807,0.446569848819721,0,289.5,3.17041377206931,2.59714245366575,38.5038563667752,6.21085904267175,10.9513429087023,0.57373651428509,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.25,1.63332912063504,1.51717508946761,65.9119706711575,12.1223839859184,17.1478122901317,0.366413231079948,0,111.75,2.15544102055846,1.19930698121488,83.3814874476106,9.1565276800774,19.2880628237894,0.325755124533816,0,132,3.05583945016777,2.21359442058185,45.17539395212,6.44469529486413,23.1502988649074,0.271408388455149,0,213.75,2.79993515574823,1.11592237662716,89.6119677268656,7.03657052538984,13.0991118397578,0.479664986759573,0,228.75,3.20367364747466,2.29151047984779,43.6393378426278,6.14612940692406,14.0051306993428,0.448634535590191,0,290.25,3.16862668652105,2.60741721908488,38.3521284081635,6.21437572497685,10.9168878088581,0.575547300401984,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1.63235645711507,1.51799095033396,65.8765455604328,12.1297171341721,17.0037130949487,0.369518426480987,0,112.5,2.14407675136831,1.20251429629847,83.1590944971015,9.20548091584307,19.0584600121628,0.329679591277037,0,132.75,3.04915830598678,2.19012842651724,45.6594228855431,6.45887660412405,22.9691774462281,0.273548555314565,0,214.5,2.78505328253349,1.10091537786428,90.8335027474999,7.07436201384866,12.9839313871025,0.483920094758121,0,229.5,3.19956725496092,2.30851089570074,43.3179675202032,6.15404793443429,13.9414695205269,0.450683143403819,0,291,3.16688820140455,2.61686826550281,38.2136163742984,6.2178006009505,10.8827773244142,0.577351269798013,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.75,1.63140723290721,1.51878966429665,65.841901845118,12.1368821932218,16.8620902626068,0.372621970901977,0,113.25,2.13304776451264,1.2058177126973,82.9312747250242,9.2534952189245,18.8348588477937,0.333593437463726,0,133.5,3.04231638951027,2.16484557477231,46.1926712765726,6.47346413377981,22.788886812811,0.275712690961606,0,215.25,2.7701216796476,1.08787954124489,91.9219419142376,7.11269103770271,12.8693225535313,0.488229685831871,0,230.25,3.19559846146589,2.32372072737465,43.0344312988853,6.16172057598168,13.8788206795478,0.452717522061413,0,291.75,3.16519469510734,2.62553980159608,38.0874058504881,6.22114050605385,10.8489963842582,0.579148990804018,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.5,1.6304806970837,1.5195716795346,65.8080177110349,12.14388422489,16.7228789444482,0.375723900654411,0,114,2.12234282703602,1.20919940081305,82.6993463053,9.30058239606769,18.6170423424213,0.337496428896365,0,134.25,3.03529292711367,2.13771676680458,46.7788818204753,6.48850758044323,22.6092583025227,0.277903203329697,0,216,2.75518121314457,1.07663961127544,92.8815909731717,7.15146188465238,12.755468579373,0.492587572779583,0,231,3.19175292745343,2.33718852142556,42.7864500802039,6.16917323464156,13.8171122400581,0.454739398364557,0,292.5,3.16354249993958,2.63347449166297,37.9726480421888,6.22440240457086,10.8155299143233,0.580941050226172,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.25,1.62957612813828,1.52033743130055,65.7748720390685,12.1507281074769,16.586016571382,0.378824251147849,0,114.75,2.11195075173361,1.21264371671893,82.4644523542098,9.34675618156955,18.4047995793779,0.341388412304133,0,135,3.0280661580881,2.10872274213731,47.4220711911346,6.50405980324269,22.4301196895415,0.280122682988146,0,216.75,2.74026915569261,1.06702462403501,93.718549457504,7.1905839128994,12.6425335902773,0.496987827820496,0,231.75,3.1880173981816,2.34895726462257,42.5720814533712,6.17643001976845,13.7562778778063,0.456750391566063,0,293.25,3.16192842241386,2.64070948926597,37.8686108435945,6.22759235952056,10.782364611812,0.582727957492406,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,1.62869283445926,1.52108734218746,65.7424443859951,12.1574185295831,16.4514427723158,0.381923056484312,0,115.5,2.10186072694181,1.21613692042369,82.2275833589207,9.39203072459659,18.1979283717906,0.345269262457338,0,135.75,3.0206133257842,2.07785730878061,48.1265001101952,6.52017697388663,22.2512952175632,0.282373913327086,0,217.5,2.72541925148609,1.05887167330061,94.4401503236837,7.22997172297053,12.5306632252234,0.50142480044727,0,232.5,3.18437935185416,2.35906444587859,42.3896855275426,6.18351389156688,13.6962552767921,0.458752058880376,0,294,3.16034944779869,2.64727876599995,37.7746391065194,6.23071611107589,10.7494879176826,0.584510197629407,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.75,1.62783015002508,1.52182182256838,65.710714958227,12.1639600202697,16.3190992483718,0.385020350176894,0,116.25,2.09206213310003,1.21966696299601,81.9895947286779,9.43642132445743,17.996233403011,0.349138909596956,0,136.5,3.01291061176397,2.045130610584,48.8966325585652,6.53691886739218,22.0726052143881,0.284659887047854,0,218.25,2.71066114305935,1.05202791192074,95.0545122110165,7.26954707959967,12.4199823278779,0.505893256633413,0,233.25,3.18082718495322,2.36754064861217,42.2379231624256,6.19044626891607,13.6369868593922,0.460745865048054,0,294.75,3.15880266235527,2.6532135437618,37.690143801323,6.23377922756186,10.7168877433597,0.586288245024561,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.5,1.62698743560173,1.52254127084132,65.6796645944071,12.1703569377546,16.1889297074799,0.388116164608246,0,117,2.08254464647395,1.22322327923095,81.7512237527645,9.47994389339537,17.7995268929397,0.352997320938448,0,137.25,3.00493315373154,2.01057285280489,49.7370686471237,6.5543489918706,21.8938663295558,0.286983816042466,0,219,2.69602089319704,1.04635216791478,95.5701178497909,7.30923798600694,12.3105976858312,0.510388322933431,0,234,3.17734988627338,2.37440984542853,42.1157283324658,6.19724763623681,13.5784183174076,0.462733225645619,0,295.5,3.15728548394203,2.6585409960336,37.6146164942329,6.23678664599802,10.6845532451507,0.588062520071326,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.25,1.62616407585981,1.52324607381887,65.6492747421262,12.1766134891686,16.0608797615784,0.3912105314561,0,117.75,2.07329816572673,1.22679662048638,81.5131035822008,9.52261521344363,17.6076277344096,0.356844510910502,0,138,2.99665524387647,1.97423876784593,50.6524345629728,6.572534340366,21.7148930715686,0.28934912488269,0,219.75,2.68152091636245,1.04171535136766,95.9955134276469,7.34897932464988,12.2025980266778,0.514905538430671,0,234.75,3.17393694794255,2.37968897089516,42.0222983856514,6.20393769615224,13.5204981807989,0.464715517369221,0,296.25,3.15579533871914,2.66328620087814,37.5475981391065,6.23974330972278,10.6524737171954,0.589833448454058,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102,1.62535948052309,1.52393660697604,65.6195274411255,12.1827337198608,15.9348968678734,0.394303481175785,0,118.5,2.06431326514179,1.23037884990816,81.2757794133604,9.56445074833322,17.4203651066817,0.360680460409502,0,138.75,2.9880505085657,1.93621181435855,51.6472419279855,6.59154519211502,21.5354991608339,0.291759446124503,0,220.5,2.66718017949543,1.03800044558679,96.3390723242599,7.38871278561799,12.0960552358069,0.519440857758322,0,235.5,3.17057834772384,2.38338753218645,41.9570878212419,6.21053538613232,13.4631776973412,0.46669407835421,0,297,3.15432994758333,2.66747069501406,37.4886967594119,6.24265359835592,10.6206395541526,0.591601407348665,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.75,1.6245730795158,1.52461323490291,65.5904052980151,12.1887215484535,15.8109302142657,0.397395043936787,0,119.25,2.05558027228392,1.23396290962901,81.039712960307,9.60546883384853,17.2375704174752,0.364505272785414,0,139.5,2.97909189849313,1.89660706705968,52.7257341474691,6.61145534618684,21.3554974802375,0.294218634475459,0,221.25,2.65301478970719,1.03510219612841,96.6088183118824,7.42838569053838,11.9910272981116,0.523990576534598,0,236.25,3.16726433405562,2.38550753710525,41.9198004804241,6.21705928596397,13.4064098796005,0.468670237864368,0,297.75,3.15288707473941,2.67111386626325,37.4375653778829,6.24552182438334,10.5890413929115,0.593366771744385,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.5,1.62380432632081,1.52527631147231,65.5618914735995,12.1945807395858,15.68893068909,0.400485248593067,0,120,2.04709042547039,1.23754256937778,80.8053011463508,9.64568519879081,17.0590868789199,0.36831896992938,0,140.25,2.96975222437367,1.85557544058221,53.891638040124,6.63234115746093,21.1747039171028,0.296730727937341,0,222,2.63903769138389,1.03292627006389,96.8123310425774,7.46795226109485,11.8875571683959,0.528551427191786,0,237,3.16398554657372,2.38604316743081,41.9103901241132,6.22352736949147,13.3501499855431,0.470645297167721,0,298.5,3.15146452146672,2.67423288294061,37.3939011212962,6.24835224456608,10.5576700886657,0.595129915446492,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.25,1.62305269334652,1.52592618027701,65.5339696589032,12.2003149375748,15.5688507755062,0.403574123599711,0,120.75,2.03883489035179,1.24111243560462,80.5728773084805,9.6851174775094,16.8847609967022,0.372121660970313,0,141,2.96000455676708,1.81330603779229,55.1478889474998,6.65428085983652,20.9929401189155,0.29929992042983,0,222.75,2.62525963797442,1.03138863921291,96.9566623075404,7.50737128826744,11.7856773870905,0.533120422425773,0,237.75,3.16073255285206,2.38498069549688,41.9290605533251,6.22995790985101,13.2943535346038,0.472620597220099,0,299.25,3.15006034106777,2.67684199474336,37.3574533709404,6.25114863081378,10.5265174304687,0.596891170197758,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
